,Unnamed: 0,title,view,like,unlike,date,token
531,531,100초로 듣는 김범수KIM BUMSOO 100초 명곡 라이브 모음,653487.0,8000.0,90.0,2018. 4. 24.,"['라이브', '명곡', '모음', '범수']"
532,532,앤 마리 Anne-Marie - Rockabye | Acoustic version LIVE 세로라이브,2583617.0,50000.0,415.0,2018. 4. 20.,"['세로', '라이브']"
533,533,2018 아는만큼 보이는 아이돌 댄스 이거 다 맞추면 춤잘알 인정 여자아이들 GI-DLE DANCE MEDLEY,1258520.0,30000.0,384.0,2018. 4. 20.,"['여자', '인정', '댄스', '아이']"
534,534,세로라이브 김규종 - 너란 계절 feat 디에이드,87176.0,3000.0,29.0,2018. 4. 19.,"['세로', '라이브', '계절', '이드']"
535,535,너무 풋풋해서 보고있으면 풋사과 될 것 같은 설렘폭발 라이브 세로라이브 차소연 & 강예준 - Fall in love,30891.0,710.0,6.0,2018. 4. 19.,"['소연', '풋사과', '라이브', '폭발', '세로']"
536,536,세로라이브 조현아 Jo Hyun A- 그대 떠난 뒤 After You,40510.0,365.0,49.0,2018. 4. 18.,"['세로', '라이브', '조현']"
537,537,임팩트IMFACT - 빛나 세로댄스 Dance Choreography,29658.0,2000.0,11.0,2018. 4. 17.,"['세로', '임팩트', '댄스']"
538,538,이거 대박 홍대 뒤집어진 신인 걸그룹 댄스 실화 씨엘부터 방탄까지 댄스버스킹 여자아이들 Dance Busking - GI-DLE @Hongdae,3646766.0,90000.0,1000.0,2018. 4. 15.,"['버스', '신인', '여자', '그룹', '방탄', '실화', '댄스', '아이']"
539,539,세로라이브 / 4K 에릭남 - 솔직히 Eric Nam - Honestly…,193683.0,10000.0,33.0,2018. 4. 13.,"['세로', '라이브']"
540,540,새소년 SE SO NEON - 긴 꿈 A Long Dream 세로라이브/Live,194889.0,5000.0,33.0,2018. 4. 12.,"['소년', '라이브', '세로']"
541,541,바닐라 어쿠스틱 Vanilla Acoustic - 같은 말 Like That 세로라이브 SERO LIVE,44960.0,832.0,7.0,2018. 4. 12.,"['세로', '바닐라', '라이브', '어쿠스틱']"
542,542,이별이 아직 끝나지않은 사람들의 마음을 위로할 노래 이별택시 ost 세로라이브 차소연 - 아무사이 아니니까,195021.0,3000.0,27.0,2018. 4. 11.,"['소연', '사람', '위로', '마음', '라이브', '사이', '세로', '노래', '택시', '이별']"
543,543,세로라이브 유선호 - 봄이 오면 feat 이진아 Yoo Seonho - Maybe Spring / feat Lee Jinah,138271.0,7000.0,91.0,2018. 4. 11.,"['세로', '라이브', '선호']"
544,544,몬스타엑스MONSTA X - JEALOUSY 세로댄스 Dance Choreography,428241.0,30000.0,63.0,2018. 4. 11.,"['댄스', '세로', '엑스', '스타']"
545,545,인디플레이 10cm - Nothing Without You,126534.0,2000.0,16.0,2018. 4. 10.,['플레이']
546,546,허영생 Heo Young Saeng - 지구가 멸망해도 Destiny 세로라이브 SERO LIVE,94693.0,5000.0,21.0,2018. 4. 9.,"['멸망', '라이브', '지구', '세로', '허영']"
547,547,이슬라이브 위너WINNER - EVERYDAY  Tipsy Live,2261928.0,90000.0,392.0,2018. 4. 6.,"['라이브', '이슬']"
548,548,오마이걸 반하나 - 바나나 알러지 원숭이 세로라이브 OH MY GIRL BANHANA - Banana allergy monkey,954229.0,10000.0,1000.0,2018. 4. 5.,"['반하', '라이브', '원숭이', '바나나', '세로', '마이']"
549,549,더보이즈THE BOYZ - Giddy Up 몰빵라이브 Jackpot Live,346830.0,20000.0,61.0,2018. 4. 5.,"['라이브', '이즈']"
550,550,신소댄 걸카인드 GIRLKIND - 보이 그룹 댄스 변천사 Boy Group Dance Choreography Cover,116670.0,5000.0,79.0,2018. 4. 4.,"['변천사', '그룹', '보이', '댄스']"
551,551,100초로 듣는 위너 WINNER 100초 / 4K 명곡 라이브 모음,2122805.0,90000.0,463.0,2018. 4. 4.,"['라이브', '명곡', '모음']"
552,552,100초 100초로 듣는 SS501,1184977.0,40000.0,202.0,2018. 4. 3.,[]
553,553,세로라이브 펜타곤Pentagon - 빛나리Acapella Remix,3037478.0,140000.0,793.0,2018. 4. 3.,"['세로', '라이브', '펜타곤']"
554,554,세로라이브스웨덴세탁소-장면,35715.0,452.0,21.0,2018. 3. 30.,"['라이브', '세탁소', '스웨덴', '세로', '장면']"
555,555,근본없는 라이브 오마이걸OH MY GIRL - 비밀정원/Liar Liar/컬러링북,245007.0,5000.0,44.0,2018. 3. 29.,"['밀정', '컬러링', '라이브', '근본', '마이']"
556,556,세로댄스HOYA호야 - All Eyes On Me,47668.0,3000.0,80.0,2018. 3. 29.,"['세로', '댄스']"
557,557,피터팬 컴플렉스Peterpan Complex 명곡 모음 100초,29855.0,806.0,8.0,2018. 3. 27.,"['명곡', '컴플렉스', '모음', '피터팬']"
558,558,키썸 - 남겨둘게 feat로시 KISUM - It's Okay feat Rothy 세로라이브,160959.0,2000.0,34.0,2018. 3. 27.,"['세로', '라이브']"
559,559,세로라이브 강이채 - HITCH 히치,18572.0,489.0,9.0,2018. 3. 27.,"['세로', '라이브', '히치']"
560,560,인디플레이 선물 역주행에 가려졌던 진짜 감성 멜로망스MeloMance - 그 밤,94756.0,1000.0,16.0,2018. 3. 26.,"['선물', '감성', '로망스', '플레이', '주행']"
561,561,닐로 Nilo - 지나오다 Pass by 세로라이브,5997570.0,30000.0,10000.0,2018. 3. 26.,"['세로', '라이브']"
562,562,그렇게 아버지가 된다 Like Father Like Son 스무살의OST,10266.0,171.0,5.0,2018. 3. 25.,"['살의', '아버지']"
563,563,세로라이브 벤 - Love Recipe,78599.0,1000.0,13.0,2018. 3. 23.,"['세로', '라이브']"
564,564,카더가든X새소년 - Little By Little 세로라이브 Car the Garden X SE SO NEON Live,694531.0,10000.0,119.0,2018. 3. 22.,"['가든', '소년', '라이브', '세로']"
565,565,SF9 에스에프나인 채팅 인터뷰 읽씹금지 Chat Interview,165713.0,5000.0,19.0,2018. 3. 22.,"['인터뷰', '채팅', '금지', '에프', '에스']"
566,566,100%VIEW 전소연 GI-DLE여자아이들 인터뷰 interview,199696.0,5000.0,72.0,2018. 3. 20.,"['여자', '인터뷰', '전소', '아이']"
567,567,민서 - 멋진 꿈 세로라이브 MINSEO - The Grand Dreams Live,224817.0,4000.0,48.0,2018. 3. 20.,"['세로', '라이브', '민서']"
568,568,반반라이브 바닐라어쿠스틱 X 스무살 - 너를 담아 봄,48522.0,787.0,6.0,2018. 3. 19.,"['라이브', '바닐라', '반반', '어쿠스틱']"
569,569,라라랜드 LA LA LAND 스무살의OST,41677.0,754.0,15.0,2018. 3. 17.,"['살의', '랜드']"
570,570,100초로 보는 NCT 18명 | 100 sec Choreography | All members,7734650.0,390000.0,1000.0,2018. 3. 16.,[]
571,571,이슬라이브 한동근 Han Dong Geun - 이 소설의 끝을 다시 써보려 해  그대라는 사치,231310.0,2000.0,58.0,2018. 3. 16.,"['라이브', '사치', '소설', '이슬']"
572,572,100초 100초로 듣는 고상지,37155.0,1000.0,6.0,2018. 3. 15.,['상지']
573,573,인디플레이 프롬Fromm - 달의 뒤편으로 와요,27193.0,879.0,10.0,2018. 3. 12.,"['와요', '달의', '뒤편', '플레이']"
574,574,4K 댄스 100초로 보는 갓세븐 100sec GOT7,2941306.0,170000.0,606.0,2018. 3. 12.,['댄스']
575,575,레이디스코드 소정 So Jung of LADIES' CODE - Stay Here 세로라이브,54860.0,2000.0,12.0,2018. 3. 8.,"['레이', '소정', '코드', '라이브', '세로']"
576,576,김성규 Kim Sung Kyu INFINITE - True love 세로라이브,345201.0,10000.0,55.0,2018. 3. 5.,"['세로', '라이브', '성규']"
577,577,Eric Nam 에릭남 - 유후 You Who 세아노 결혼식 축가 LIVE,429962.0,4000.0,65.0,2018. 3. 2.,"['축가', '결혼식', '아노']"
578,578,에스에프나인 SF9 - 맘마미아 MAMMA MIA 세로댄스 4K 60P / DANCE Choreography,390641.0,10000.0,49.0,2018. 3. 2.,"['미아', '에프', '맘마', '세로', '댄스', '에스']"
579,579,나라에 바칠 목숨이 오직 하나밖에 없는 것만이 유일한 슬픔입니다 마음으로 보는 라이브 이가연 박세현 - 유관순 노래 삼일절 노래 수어/수화 sign language Live,62490.0,1000.0,7.0,2018. 3. 1.,"['삼일절', '나라', '마음', '라이브', '수어', '수화', '유관순', '슬픔', '유일', '목숨', '노래']"
580,580,세로라이브 우주소녀 WJSN - 꿈꾸는 마음으로 Dreams come true,723854.0,10000.0,294.0,2018. 2. 27.,"['소녀', '라이브', '마음', '우주', '세로']"
581,581,100초 100초로 듣는 치즈,292715.0,8000.0,39.0,2018. 2. 24.,['치즈']
582,582,10cm 권정열 - 쓰담쓰담 세아노 결혼식 축가 LIVE,294299.0,3000.0,39.0,2018. 2. 23.,"['축가', '결혼식', '정열', '아노']"
583,583,CLC - Black Dress 세로댄스 | Dance Choreography,856587.0,20000.0,204.0,2018. 2. 22.,"['세로', '댄스']"
584,584,세로라이브 마틴스미스 - 미쳤나봐 feat정성하,114063.0,2000.0,16.0,2018. 2. 22.,"['정성', '세로', '라이브', '스미스']"
585,585,100초 100초로 보는 세븐틴 SEVENTEEN Choreography,5798584.0,220000.0,899.0,2018. 2. 21.,[]
586,586,레터플로우 Letter Flow - 너의 아침 너의 오후 너의 밤 Your Morning Afternoon Night 세로라이브,18439.0,200.0,1.0,2018. 2. 20.,"['오후', '레터', '라이브', '세로', '아침']"
587,587,양요섭 YANG YOSEOP Highlight 네가 없는 곳 Where I am gone 세로라이브,205710.0,10000.0,59.0,2018. 2. 19.,"['세로', '라이브']"
588,588,남자 아이돌 베스트 노래 9곡 모음zip 세로라이브 연속듣기 30분 KPOP BOY GROUPS TOP 9,53046.0,1000.0,21.0,2018. 2. 19.,"['베스트', '라이브', '듣기', '남자', '연속', '모음', '세로', '노래', '아이']"
589,589,세로라이브 정승환 - 비가 온다 Jung SeungHwan - It's Raining,721686.0,6000.0,109.0,2018. 2. 19.,"['세로', '라이브', '정승', '비가']"
590,590,네모라이브 장기하와 얼굴들 - 새해복 福,35684.0,786.0,15.0,2018. 2. 15.,"['라이브', '장기', '새해', '얼굴', '네모', '하와']"
591,591,2018 새해인사 - 선미 설현 오마이걸 MXM 블락비 양요섭 정승환 청하 펀치 더블V 볼빨사 윤미래 타이거JK 스무살 헨리 환희 베이빌론 김민석,28925.0,911.0,13.0,2018. 2. 14.,"['펀치', '타이거', '인사', '더블', '새해', '청하', '정승', '베이', '미래', '마이', '환희']"
592,592,100초 100초로 듣는 정승환,473550.0,10000.0,54.0,2018. 2. 14.,['정승']
593,593,이슬라이브 어반자카파 Urbanzakapa - 그날에 우리,158624.0,1000.0,36.0,2018. 2. 14.,"['반자', '라이브', '이슬', '카파']"
594,594,이터널 선샤인 Eternal Sunshine Of The Spotless Mind 스무살의OST,14410.0,297.0,5.0,2018. 2. 13.,"['살의', '이터널']"
595,595,박보람 - 애쓰지 마요 세로라이브/Live Park Boram - Will Be Fine,1290463.0,7000.0,1000.0,2018. 2. 13.,"['보람', '라이브', '세로']"
596,596,건축학개론 Architecture 101 스무살의OST,25036.0,534.0,4.0,2018. 2. 7.,"['개론', '건축학', '살의']"
597,597,100초100초로 듣는 윤미래 Yoon mi rae,693563.0,10000.0,74.0,2018. 2. 7.,['미래']
598,598,세로라이브 효린 HYOLYN - 내일할래 To Do List,268341.0,8000.0,60.0,2018. 2. 6.,"['세로', '라이브']"
599,599,세로라이브 펀치 - 오늘 밤도 Punch - Tonight,660374.0,6000.0,64.0,2018. 2. 6.,"['오늘', '세로', '라이브', '펀치']"
600,600,구구단 Gugudan - The Boots Acapella Remix 세로라이브,1200972.0,30000.0,406.0,2018. 2. 5.,"['세로', '라이브', '구구단']"
601,601,펀치 - 밤이 되니까 세로라이브 Punch - When Night Is Falling,1577000.0,10000.0,251.0,2018. 2. 2.,"['세로', '라이브', '펀치']"
602,602,헨리 Henry - 몬스터 Monster 너에게 보내는 라이브 어쿠스틱 ver,61314.0,2000.0,10.0,2018. 2. 2.,"['라이브', '어쿠스틱', '몬스터']"
603,603,STAY심태윤 - ANNIVERSARY 애니버서리 Couple travelling Video,15246.0,243.0,12.0,2018. 1. 31.,['서리']
604,604,베이빌론 환희 - Everything 세로라이브,79151.0,1000.0,13.0,2018. 1. 31.,"['세로', '라이브', '베이', '환희']"
605,605,세로라이브 미교 - 잊어도 그것이,84654.0,1000.0,29.0,2018. 1. 30.,"['세로', '라이브']"
606,606,My Story 문댄서즈 MDSZ,3935.0,95.0,2.0,2018. 1. 30.,['댄서']
607,607,스무살20 years of age - X 세로라이브,94783.0,615.0,9.0,2018. 1. 29.,"['세로', '라이브']"
608,608,남자 감성 발라드 베스트 노래 15곡 모음zip 세로라이브 연속듣기 1시간 Best Male Ballads Top15,1193599.0,5000.0,594.0,2018. 1. 29.,"['감성', '베스트', '라이브', '듣기', '발라드', '남자', '연속', '모음', '세로', '노래']"
609,609,My Story 호아 HOA,5535.0,154.0,2.0,2018. 1. 26.,[]
610,610,다비치 - 너 없는 시간들 세로라이브 이해리 강민경 고음 대박 LIVE,2036269.0,10000.0,275.0,2018. 1. 25.,"['시간', '라이브', '다비', '이해리', '세로', '대박', '고음', '민경']"
611,611,여자 감성 발라드 베스트 노래 14곡 모음zip 세로라이브 연속듣기 1시간 Best Female Ballads Top14,370403.0,4000.0,155.0,2018. 1. 24.,"['감성', '베스트', '라이브', '듣기', '발라드', '연속', '모음', '세로', '노래', '여자']"
612,612,세로라이브 김보경 - 싫다,92098.0,1000.0,22.0,2018. 1. 24.,"['세로', '라이브']"
613,613,다비치 Davichi 100초 로 듣는 명곡 노래방 애창곡 모음,1563028.0,20000.0,196.0,2018. 1. 22.,"['애창곡', '명곡', '다비', '모음', '노래방']"
614,614,케이시Kassy - 사랑받고 싶어I want love 세로라이브,144437.0,2000.0,26.0,2018. 1. 19.,"['케이', '라이브', '세로']"
615,615,선미 - 주인공 세로댄스 Sunmi - HEROINES | Dance Choreography,1142114.0,10000.0,574.0,2018. 1. 18.,"['댄스', '세로', '인공', '선미']"
616,616,My Story 악어들 AGGUDLE,5734.0,107.0,1.0,2018. 1. 18.,['악어']
617,617,세로라이브 오존O3ohn - Oooh,40303.0,993.0,16.0,2018. 1. 17.,"['세로', '라이브']"
618,618,청하 - 롤러코스터 4K MV 세로댄스 CHUNG HA - Roller Coaster | DANCE Choreography,1572496.0,20000.0,278.0,2018. 1. 17.,"['롤러', '청하', '세로', '코스터', '댄스']"
619,619,JBJ - 꽃이야 My Flower 몰빵라이브 Jackpot Live,732800.0,30000.0,124.0,2018. 1. 17.,['라이브']
620,620,장우영Wooyoung of 2PM - 뚝Quit 세로라이브,53951.0,2000.0,38.0,2018. 1. 16.,"['세로', '라이브']"
621,621,세로라이브 정준일 - Say Yes,116900.0,1000.0,22.0,2018. 1. 16.,"['준일', '세로', '라이브']"
622,622,볼빨간사춘기 - 첫사랑 마음으로 보는 라이브 수어/수화 sign language Live,1283613.0,20000.0,241.0,2018. 1. 13.,"['사춘기', '수화', '마음', '수어', '라이브', '사랑']"
623,623,MXM - Diamond Girl 다이아몬드 걸 세로라이브,122150.0,6000.0,38.0,2018. 1. 12.,"['세로', '라이브', '아몬드', '다이']"
624,624,조권Jo Kwon - 새벽 Lonely 세로라이브,61591.0,1000.0,24.0,2018. 1. 10.,"['세로', '새벽', '라이브']"
625,625,My Story 레이브릭스 LAYBRICKS,5139.0,109.0,2.0,2018. 1. 10.,"['브릭스', '레이']"
626,626,볼빨간사춘기 - 첫사랑 여섯시 라이브 볼빨사 신곡,1736239.0,10000.0,260.0,2018. 1. 10.,"['사춘기', '사랑', '라이브', '신곡']"
627,627,세로라이브 오마이걸 - 비밀 정원,2673764.0,40000.0,571.0,2018. 1. 9.,"['라이브', '비밀', '정원', '세로', '마이']"
628,628,블락비 Block B - 떠나지 마요 Don't Leave 세로라이브,832858.0,20000.0,117.0,2018. 1. 8.,"['세로', '라이브']"
629,629,볼빨간사춘기 BOL4 1분노트,48511.0,1000.0,6.0,2018. 1. 8.,['사춘기']
630,630,볼빨간사춘기 - 첫사랑 영상통화 우지윤 편,33992.0,641.0,14.0,2018. 1. 7.,"['사춘기', '영상', '우지', '사랑', '통화']"
631,631,블락비 메들리 Block B's Best Hits feat 알콜,375048.0,10000.0,52.0,2018. 1. 7.,"['메들리', '알콜']"
632,632,볼빨간사춘기 - 첫사랑 영상통화 안지영 편,68623.0,964.0,46.0,2018. 1. 5.,"['지영', '사춘기', '영상', '사랑', '통화']"
633,633,송주희 - 재미없을 나이 feat헬로비너스 유영 세로라이브,36603.0,894.0,12.0,2018. 1. 3.,"['나이', '라이브', '비너스', '재미', '세로', '유영']"
634,634,더블V 송은이 김숙 - 3도 3DO 세로라이브,682583.0,10000.0,128.0,2017. 12. 31.,"['더블', '라이브', '세로']"
635,635,My Story 오가닉 사이언스 Organic Science,7486.0,137.0,4.0,2017. 12. 29.,"['사이언스', '오가']"
636,636,슈퍼주니어 동해 Super Junior DongHae - Perfect 세로라이브,228698.0,10000.0,39.0,2017. 12. 28.,"['주니어', '동해', '라이브', '세로', '슈퍼']"
637,637,세로라이브 선우정아 - 고양이,272759.0,7000.0,33.0,2017. 12. 28.,"['라이브', '고양이', '정아', '세로', '선우']"
638,638,지바노프Jeebanoff-진심세로라이브,65547.0,1000.0,16.0,2017. 12. 28.,"['세로', '라이브', '진심']"
639,639,윤하 Younha  X 그루비룸 Groovyroom - RescuE 앨범스포일러,265919.0,3000.0,30.0,2017. 12. 25.,"['윤하', '스포일러', '앨범']"
640,640,읽씹금지 볼빨간사춘기,492041.0,6000.0,155.0,2017. 12. 24.,"['금지', '사춘기']"
641,641,AOA 설현 X 멜로망스 김민석 - 썸남썸녀를 위한 연애권장송 BEST 5 마음으로 보는 라이브 수어/수화 sign language Live,867521.0,10000.0,270.0,2017. 12. 23.,"['로망스', '마음', '권장', '라이브', '수어', '수화', '연애']"
642,642,'볼빨간 사춘기'의 썸남을 위한 셀프쿠킹 쿠킹라이브 cooking live,106347.0,2000.0,21.0,2017. 12. 23.,"['사춘기', '라이브', '셀프']"
643,643,바이브 VIBE - 오래오래 세아노 결혼식 축가 라이브 LIVE,296507.0,1000.0,72.0,2017. 12. 23.,"['라이브', '이브', '축가', '결혼식', '아노']"
644,644,회식라이브윤딴딴YUN DDan DDan,64334.0,919.0,11.0,2017. 12. 23.,"['라이브', '회식']"
645,645,크러쉬가 직접 편곡한 크러쉬 Crush 명곡 모음 100초로 듣는 크러쉬 Live,533643.0,10000.0,38.0,2017. 12. 19.,"['편곡', '명곡', '모음']"
646,646,My Story 인플레이스 In Place,7867.0,91.0,2.0,2017. 12. 18.,['플레이스']
647,647,크러쉬 Crush 채팅 인터뷰 읽씹금지 Chat Interview,269675.0,6000.0,54.0,2017. 12. 18.,"['금지', '인터뷰', '채팅']"
648,648,정준일이 작사작곡했다는 ‘태민TAEMIN - 눈꽃Snow Flower’ 라이브 세로라이브/4K Live,901798.0,30000.0,165.0,2017. 12. 15.,"['준일', '눈꽃', '작곡', '라이브', '세로', '작사']"
649,649,세로라이브 이적 - 나침반,660599.0,4000.0,142.0,2017. 12. 15.,"['이적', '세로', '라이브', '나침반']"
650,650,수고했어 오늘도 좋아하는 연예인과 인생사진을 찍는다면 29 아스트로 차은우,1601175.0,30000.0,319.0,2017. 12. 15.,"['연예인', '인생', '사진', '스트로', '수고', '은우']"
651,651,세로라이브로시Rothy - Stars,437828.0,8000.0,82.0,2017. 12. 15.,"['세로', '라이브']"
652,652,반반라이브 일곱살7 Years Old- 소유X문문 SoYou X MoonMoon,150335.0,2000.0,42.0,2017. 12. 13.,"['라이브', '소유', '반반']"
653,653,세로라이브 유연정 - Marry You 메리유 Marry Me Part2,810999.0,10000.0,321.0,2017. 12. 13.,"['연정', '세로', '라이브', '메리']"
654,654,100초 100초로 보는 엄정화,688289.0,10000.0,133.0,2017. 12. 13.,['엄정']
655,655,카더가든X오혁 - 섬으로 가요 세로라이브 Car the Garden - Island feat Ohhyuk of Hyukoh 혁오,635751.0,10000.0,77.0,2017. 12. 12.,"['가든', '세로', '라이브', '가요']"
656,656,해상쓰레기 주워서 라이브하는 오혁&카더가든 자급자족 라이브 카더가든 - 섬으로 가요 feat 오혁 Ohhyuk of Hyukoh 혁오,476952.0,8000.0,83.0,2017. 12. 11.,"['해상', '쓰레기', '가든', '라이브', '가요', '자급자족']"
657,657,세로라이브 이석훈 Lee Seok Hoon - Marry Me,928863.0,10000.0,205.0,2017. 12. 11.,"['이석훈', '세로', '라이브']"
658,658,윤하 Younha - 종이비행기Hello Feat pH-1 Prod Groovyroom 세로라이브,925541.0,10000.0,114.0,2017. 12. 11.,"['비행기', '세로', '종이', '라이브', '윤하']"
659,659,세로라이브 소희 김상균 - 유치해도 Prod 이민혁비투비,101303.0,3000.0,25.0,2017. 12. 8.,"['라이브', '이민', '투비', '소희', '세로', '유치']"
660,660,봉구 - 보고 싶어 세로라이브,175463.0,1000.0,18.0,2017. 12. 7.,"['세로', '라이브']"
661,661,유주GFRIEND 지후IZ - 하트시그널 HEART SIGNAL 네모라이브,152656.0,6000.0,35.0,2017. 12. 7.,"['하트', '라이브', '유주', '시그널', '네모']"
662,662,스무살20 Years Of Age - 나를 지나고 나면On The Turn 세로라이브,88131.0,1000.0,24.0,2017. 12. 6.,"['세로', '라이브']"
663,663,자이언티 ZionT - 눈 feat 이문세 세로라이브,1277015.0,10000.0,266.0,2017. 12. 6.,"['이언', '문세', '세로', '라이브']"
664,664,자우림 Jaurim 메들리 노래방라이브,138192.0,2000.0,10.0,2017. 12. 5.,"['메들리', '라이브', '노래방']"
665,665,한동근Han Dong Geun - 안 될 사랑Undoable 세로라이브,539297.0,3000.0,98.0,2017. 12. 4.,"['세로', '사랑', '라이브']"
666,666,이문세Lee Moon-Sae X 자이언티ZionT'눈' 음원 스포 인터뷰,81875.0,1000.0,14.0,2017. 12. 3.,"['이언', '인터뷰', '이문']"
667,667,SF9 - 오솔레미오 O Sole Mio 4K / 춤추는 의상실  Dancing Dress Room,1921906.0,70000.0,415.0,2017. 12. 1.,['의상실']
668,668,손효규SON HYO KYOU - 친구라도 될 걸 그랬어We Should've Been Friends 세로라이브,50874.0,465.0,51.0,2017. 12. 1.,"['세로', '라이브', '구라']"
669,669,수고했어 오늘도 박원순이 야식을 들고 찾아온다면 28 박원순,86703.0,697.0,160.0,2017. 11. 30.,"['야식', '수고', '박원']"
670,670,스웨덴세탁소 - 바람 세로라이브 Sweden Laundry - Wish,74931.0,909.0,9.0,2017. 11. 30.,"['세탁소', '라이브', '바람', '스웨덴', '세로']"
671,671,100초 100초로 듣는 디어클라우드,36868.0,984.0,5.0,2017. 11. 29.,['클라우드']
672,672,유승우 Yu Seungowoo - 더 Anymore 세로라이브,65416.0,1000.0,4.0,2017. 11. 28.,"['세로', '라이브']"
673,673,100초로 듣는 ZionT 100초,685313.0,10000.0,85.0,2017. 11. 28.,[]
674,674,준케이 JUN K - 이사하는 날 A Moving Day 세로라이브,51401.0,1000.0,23.0,2017. 11. 28.,"['이사', '세로', '라이브']"
675,675,슬옹Seul Ong - 너의 바다 Sea Of Love 세로라이브,42897.0,814.0,6.0,2017. 11. 27.,"['세로', '라이브', '바다']"
676,676,허각 Huh Gak - 바보야 Only You 세로라이브,1796239.0,10000.0,287.0,2017. 11. 27.,"['세로', '라이브', '바보']"
677,677,Starship Artists 케이윌 소유 유승우 마인드유 몬스타엑스 우주소녀 정세운 - 버터플라이Butterfly,482475.0,20000.0,159.0,2017. 11. 25.,"['케이', '소녀', '엑스', '스타', '정세운', '소유', '버터플라이', '우주', '마인드']"
678,678,카드 KARD - You in me 세로댄스,136264.0,4000.0,31.0,2017. 11. 25.,"['댄스', '세로', '카드']"
679,679,한해 X 하니EXID - 보는 눈 Eyes 세로라이브,287408.0,4000.0,55.0,2017. 11. 25.,"['세로', '라이브']"
680,680,비RAIN - 오늘 헤어져 feat 조현아 of 어반자카파 세로라이브,356577.0,3000.0,107.0,2017. 11. 24.,"['반자', '조현', '카파', '라이브', '오늘', '세로']"
681,681,멜로망스 Melomance - 겨울노래 Winter Love Songs feat 인형 덴버 베스트 5 BEST5,374364.0,8000.0,61.0,2017. 11. 24.,"['베스트', '로망스', '덴버', '겨울', '인형', '노래']"
682,682,바닐라 어쿠스틱 Vanilla acoustic - 끝이 아닌 것 같아서 세로라이브 LIVE,130752.0,1000.0,27.0,2017. 11. 23.,"['세로', '바닐라', '라이브', '어쿠스틱']"
683,683,축하해 생일인 팬 찾아가서 같이 밥 먹고 축하해주는 블락비,514619.0,10000.0,90.0,2017. 11. 22.,"['생일', '축하']"
684,684,소란 SORAN - 연애 같은 걸 하니까 세로라이브,132187.0,1000.0,18.0,2017. 11. 22.,"['세로', '라이브', '소란']"
685,685,단독공개 EXID 의 RE:PLAY - EP2,135851.0,3000.0,22.0,2017. 11. 18.,"['공개', '단독']"
686,686,바닐라 어쿠스틱 Vanilla Acoustic 100초 라이브 Live,70052.0,1000.0,5.0,2017. 11. 18.,"['라이브', '바닐라', '어쿠스틱']"
687,687,이슬라이브 허각 Huh Gak - 히트곡 메들리 | 언제나 | Hello | 나를 사랑했던 사람아 | 하늘을 달리다 Medley,536615.0,3000.0,81.0,2017. 11. 17.,"['이슬', '사람', '히트곡', '메들리', '라이브', '사랑', '하늘']"
688,688,민서 Minseo - 좋아 Yes 세로라이브 윤종신 좋니 답가 | 가사 Live,8943816.0,40000.0,2000.0,2017. 11. 16.,"['종신', '라이브', '민서', '가사', '세로']"
689,689,윤딴딴 - 밤에 잠이 안 올 때 세로라이브 Yun Ddanddan Lives 너목보,361308.0,3000.0,49.0,2017. 11. 16.,"['세로', '라이브']"
690,690,김동완 - 헤어지긴 한 걸까 세로라이브 Kim Dong Wan,156458.0,4000.0,92.0,2017. 11. 14.,"['세로', '라이브']"
691,691,비투비 BTOB - 그리워하다 Missing you 마음으로 보는 라이브 수어/수화 sign language Live딩고뮤직,3359081.0,100000.0,437.0,2017. 11. 11.,"['수화', '라이브', '마음', '수어', '뮤직', '투비']"
692,692,포맨 4MEN - 고백 세아노 결혼식 축가 라이브 LIVE I 군대에서 장갑차 사고로 두 다리를 잃은 평창 패럴림픽 아이스하키 선수 이지훈,720854.0,4000.0,109.0,2017. 11. 11.,"['이지', '선수', '고백', '라이브', '장갑차', '아이스하키', '다리', '군대', '사고', '축가', '결혼식', '아노']"
693,693,수란 X 크러쉬 - 러브스토리 세로라이브 Suran X Crush - Love Story,1376288.0,10000.0,194.0,2017. 11. 11.,"['러브', '라이브', '세로', '수란', '스토리']"
694,694,단독공개 EXID 의 RE:PLAY - EP1,340183.0,7000.0,45.0,2017. 11. 11.,"['공개', '단독']"
695,695,구구단 Gugudan - 초코코 Chococo 음향사고 댄스 버전 Dance Version,392911.0,6000.0,159.0,2017. 11. 10.,"['음향', '구구단', '사고', '버전', '댄스']"
696,696,알리 X 폴킴 - 한 달을 못가서 세로라이브 Ali X Paul Kim Live,60849.0,732.0,10.0,2017. 11. 9.,"['세로', '라이브']"
697,697,그랜드민트페스티벌 2017 Festival Girl GMF 2017 현장,4257.0,51.0,1.0,2017. 11. 9.,"['그랜드', '페스티벌', '민트', '현장']"
698,698,어반자카파 URBAN ZAKAPA - 그때의 나 그때의 우리 세로라이브 Live,662092.0,4000.0,92.0,2017. 11. 8.,"['반자', '카파', '라이브', '우리', '세로', '그때']"
699,699,몬스타엑스 MONSTAX - 드라마라마 DRAMARAMA 밴라이브 VanLive,3384223.0,130000.0,361.0,2017. 11. 7.,"['드라마', '라이브', '엑스', '스타', '라마']"
700,700,블락비 Block B - 쉘위댄스 Shall we dance 몰빵라이브 Jackpot Live,1264516.0,40000.0,197.0,2017. 11. 7.,"['라이브', '댄스']"
